,username_mittente,id_mittente,username_ricevente,id_ricevente,semestre,weights
1593,troy5719,1618632518,JoeBiden,939091,3,0.0
1594,troy5719,1618632518,DWStweets,115979444,3,0.0
1595,trinalovescents,3096915588,KamalaHarris,30354991,3,0.0
1596,tpedherney,602291796,Acosta,22771961,3,0.0
1597,toyiatucker_d4,792793633468669953,AmandiOnAir,4900058284,3,0.0
1598,toughone6,1086028963988688896,tedcruz,23022687,3,0.0
1599,toughone6,1086028963988688896,dallasnews,15679641,3,0.0
1600,toughone6,1086028963988688896,SenTedCruz,1074480192,3,0.0
1601,toughone6,1086028963988688896,RepMTG,1344356576786866176,3,0.0
1602,toughone6,1086028963988688896,JoeBiden,939091,3,0.0
1603,toughone6,1086028963988688896,EliseStefanik,109579534,3,0.0
1604,torqueflite,34279982,gregkellyusa,44385628,3,0.0
1605,toophun,930751010758451200,RobertGBeckel,371465104,3,0.0
1606,tonykevin,83694622,myelusivetruth,1111385004603404288,3,0.0
1607,tjkid81,971013598578225152,POTUS,1349149096909668363,3,0.0
1608,tiredsab1,3302104523,steveholland1,32521584,3,0.0
1609,therealwombat1,756659591832866817,jamijturner,387164450,3,0.0
1610,thrugateofhorn,245919484,Isikoff,334079075,3,0.0
1611,threader,900271822465380352,apokrif1,259626154,3,0.0
1612,threader,900271822465380352,SaintHalf,1106991153910611968,3,0.0
1613,threader,900271822465380352,LuisCosin,1241763038375575555,3,0.0
1614,thorisbc,331570569,TheDemocrats,14377605,3,0.0
1615,thorisbc,331570569,DavidDeeOfPRM,1093995651816480768,3,0.0
1616,thinkin49134847,1388134444612079620,WilsonCleveland,8007092,3,0.0
1617,thinkin49134847,1388134444612079620,DevonESawa,39330733,3,0.0
1618,theyoungturks,14957147,POTUS,1349149096909668363,3,0.0
1619,theyoungturks,14957147,FrankConniff,34556109,3,0.0
1620,theyoungturks,14957147,DerrickNAACP,1713118033,3,0.0
1621,thetalonsofalan,242113094,mrctv,13737002,3,0.0
1622,thestia4,1300371084986871808,Jim_Jordan,18166778,3,0.0
1623,thespeedsnail,429432541,mikedebonis,16753660,3,0.0
1624,thespeedsnail,429432541,EleanorNorton,23600262,3,0.0
1625,therealwombat1,756659591832866817,kylegriffin1,32871086,3,0.0
1626,thrugateofhorn,245919484,AJEnglish,4970411,3,0.0
1627,thrugateofhorn,245919484,LionelMedia,24787367,3,0.0
1628,tipospear1,1338553287423889408,RealJamesWoods,78523300,3,0.0
1629,thrugateofhorn,245919484,MaxBoot,28162211,3,0.0
1630,times77777,1080358675078881280,mikepompeo,1163992520252153857,3,0.0
1631,times77777,1080358675078881280,ACLJ,20791372,3,0.0
1632,time_will_cool,711486446,kylenabecker,321954654,3,0.0
1633,time_will_cool,711486446,DavidJHarrisJr,3530404094,3,0.0
1634,tigerlily3012,599702202,adam_tooze,3311286493,3,0.0
1635,tibetpeople,946698502171750401,lhadon,18016320,3,0.0
1636,tiarepalau,870182338549882880,GOPChairwoman,2353605901,3,0.0
1637,thrugateofhorn,245919484,swilkinsonbc,4249826728,3,0.0
1638,thrugateofhorn,245919484,mitchellreports,89820928,3,0.0
1639,thrugateofhorn,245919484,guardian,87818409,3,0.0
1640,thrugateofhorn,245919484,codepink,15822295,3,0.0
1641,thrugateofhorn,245919484,USATODAY,15754281,3,0.0
1642,thrugateofhorn,245919484,RichardEngel,47438401,3,0.0
1643,thrugateofhorn,245919484,PostOpinions,14345812,3,0.0
1644,thrugateofhorn,245919484,NEWS_MAKER,14669951,3,0.0
1645,texan18361,1355307470781079553,bennyjohnson,15212187,3,0.0
1646,texan18361,1355307470781079553,CaliforniaPanda,62230014,3,0.0
1647,terrystevens,24102168,AP,51241574,3,0.0
1648,supolscilegal,314019017,GBHForumNetwork,24120312,3,0.0
