,source,id_source,target,id_target,weights
396,lorirennie,1353276129516220416,WhiteHouse,1323730225067339784,0.05084745762711865
397,zasomaye,1350667818329649153,POTUS,1349149096909668363,0.05084745762711865
398,sina23296582,1392748074389409793,CAIRNational,203060129,0.05084745762711865
399,beosazee,25769369,ossoff,521747968,0.05084745762711865
400,beosazee,25769369,tedcruz,23022687,0.05084745762711865
401,beosazee,25769369,thelauracoates,3039781324,0.05084745762711865
402,lorirennie,1353276129516220416,GregAbbott_TX,90651198,0.05084745762711865
403,20michael17,830238571357470721,POTUS,1349149096909668363,0.05084745762711865
404,cmm912,61521679,seanhannity,41634520,0.05084745762711865
405,healthybuttrfly,99532356,realDonaldTrump,25073877,0.05084745762711865
406,gjallarhornet,90466734,realDonaldTrump,25073877,0.05084745762711865
407,jenniferclmn,2218000892,BarackObama,813286,0.05084745762711865
408,jeffz_2007,726505007332335616,realDonaldTrump,25073877,0.05084745762711865
409,hustonmckinney,330715293,JoeBiden,939091,0.05084745762711865
410,flag_wavers,3494182277,JoeBiden,939091,0.05084745762711865
411,zasomaye,1350667818329649153,VP,803694179079458816,0.05084745762711865
412,theliberalpov,232353398,MotherJones,18510860,0.05084745762711865
413,abu_amrali,4026265037,StateDept,9624742,0.05084745762711865
414,noragon93416294,983377316033302530,JoeBiden,939091,0.05084745762711865
415,expose_ccp,1208387105111658497,FBI,17629860,0.05084745762711865
416,beosazee,25769369,AC360,227837742,0.05084745762711865
417,mark3ds,1242570896,HarjitSajjan,413802355,0.05084745762711865
418,ozbatrisa,1296276988437594114,briebriejoy,1332630685,0.05084745762711865
419,dianeeldredge99,4272749484,JoeBiden,939091,0.05084745762711865
420,mark3ds,1242570896,NewmanRobinson,577355201,0.05084745762711865
421,mark3ds,1242570896,NationalDefence,16708673,0.05084745762711865
422,zemanlynnz,3589010426,WaysandMeansGOP,12788332,0.05084745762711865
423,independent02,48984819,thehill,1917731,0.05084745762711865
424,lastblo27719045,1294364198928080896,seanhannity,41634520,0.05084745762711865
425,_not_relevant,2156028248,Cernovich,358545917,0.05084745762711865
426,propc2020,424828064,WIONews,711760467383877632,0.05084745762711865
427,sharoncarbine,301713190,WhiteHouse,1323730225067339784,0.05084745762711865
428,elnurrik3,1172766864268832769,JoeBiden,939091,0.05084745762711865
429,lrbitisnot,785327755214725120,DNC,722793491059769344,0.05084745762711865
430,mark3ds,1242570896,FranticGoat,1901561167,0.05084745762711865
431,ozbatrisa,1296276988437594114,People4Bernie,3141672447,0.05084745762711865
432,threadreaderapp,895814938995957760,JillPiggott,3116066493,0.05084745762711865
433,mark3ds,1242570896,CyberGovAU,836716681179213824,0.05084745762711865
434,namelessism,175660302,JoeBiden,939091,0.05084745762711865
435,mark3ds,1242570896,cybercentre_ca,974706984007225344,0.05084745762711865
436,ann1ebug,724271431945592832,seanhannity,41634520,0.05084745762711865
437,ann1ebug,724271431945592832,FoxNews,1367531,0.05084745762711865
438,lorirennie,1353276129516220416,susiesatx,1482342648,0.05084745762711865
439,bentleythedog,134307442,TheDemocrats,14377605,0.05084745762711865
440,expose_ccp,1208387105111658497,CIA,2359926157,0.05084745762711865
441,digitalvote_id,1255385746741121024,FrankAmari2,889522784916910080,0.05084745762711865
442,unsportingiam,1452785252,CNNPolitics,13850422,0.05084745762711865
443,polls_unbiased,1260414789895028737,CNN,759251,0.05084745762711865
444,profitdoctor_,1018422037,kelliekelly23,4286365994,0.05084745762711865
445,mark3ds,1242570896,vshih2,65221182,0.05084745762711865
446,anmike7,1288620300922494976,POTUS,1349149096909668363,0.05084745762711865
447,anmike7,1288620300922494976,WSJ,3108351,0.05084745762711865
448,anmike7,1288620300922494976,ajc,4170491,0.05084745762711865
449,hopemaga,1030276687638876160,JoeBiden,939091,0.05084745762711865
450,mimi18272364,1048635913226670080,thehill,1917731,0.05084745762711865
451,1realhrh,949731816734420992,realDonaldTrump,25073877,0.05084745762711865
452,mark3ds,1242570896,jakejsullivan,2996337411,0.05084745762711865
453,zasomaye,1350667818329649153,FLOTUS,1349154719386775552,0.05084745762711865
454,billydenham1,855971708,realDonaldTrump,25073877,0.05084745762711865
455,cumberickman,487311422,realDonaldTrump,25073877,0.05084745762711865
456,blesamerica,2534967565,SenateDems,73238146,0.05084745762711865
457,eh_cbunny,16184615,realDonaldTrump,25073877,0.05084745762711865
458,blesamerica,2534967565,VP,803694179079458816,0.05084745762711865
459,ply32,94999200,JoeBiden,939091,0.05084745762711865
460,irvinepmaicon,2900987098,tedcruz,23022687,0.05084745762711865
461,elckerlyc,1049917423829348352,GOP,11134252,0.05084745762711865
462,blesamerica,2534967565,TomFitton,18266688,0.05084745762711865
463,dootster,25305128,JRubinBlogger,218975278,0.05084745762711865
464,blesamerica,2534967565,SenRonJohnson,233737858,0.05084745762711865
465,blesamerica,2534967565,PressSec,1349170292564905988,0.05084745762711865
466,tblackwe85,3272301115,PalmerReport,15115280,0.05084745762711865
467,tblackwe85,3272301115,Prince3eb,330301760,0.05084745762711865
468,ruanofaxas,114614332,thehill,1917731,0.05084745762711865
469,blesamerica,2534967565,RepDougCollins,1060487274,0.05084745762711865
470,tblackwe85,3272301115,VictoriaBaldas2,796900560494620672,0.05084745762711865
471,blesamerica,2534967565,RealClearNews,20094138,0.05084745762711865
472,irvinepmaicon,2900987098,SarahHuckabee,5509762,0.05084745762711865
473,natashaejs,1262462710568022017,JoeBiden,939091,0.05084745762711865
474,mstmo1983,1330846699061964801,POTUS,1349149096909668363,0.05084745762711865
475,fabfashionista8,213328236,amyklobuchar,33537967,0.05084745762711865
476,blesamerica,2534967565,tedcruz,23022687,0.05084745762711865
477,lilo623,88394635,JoeBiden,939091,0.05084745762711865
478,akasgtmom,60175285,POTUS,1349149096909668363,0.05084745762711865
479,lilo623,88394635,JackPosobiec,592730371,0.05084745762711865
480,akazo,156549358,CNN,759251,0.05084745762711865
481,keltzjason,935295255964012546,JoeBiden,939091,0.05084745762711865
482,greenlakerun,30149991,IvankaTrump,52544275,0.05084745762711865
483,coryshilts,1162590019795603458,ProjectLincoln,1205226529455632385,0.05084745762711865
484,kennethray25,71476338,elonmusk,44196397,0.05084745762711865
485,sabinanyc1,1073049278686334976,JoeBiden,939091,0.05084745762711865
486,fabfashionista8,213328236,AOC,138203134,0.05084745762711865
487,greenlakerun,30149991,NormanDeArmond,539721796,0.05084745762711865
488,tannerboyle15,1310968673864216576,nypost,17469289,0.05084745762711865
489,wadecountyjr1,1295477117304569856,LindseyGrahamSC,432895323,0.05084745762711865
490,runpedorun,1041624996265701378,afbranco,98956941,0.05084745762711865
491,blesamerica,2534967565,thehill,1917731,0.05084745762711865
492,exposingfakene4,979576008004136961,realDonaldTrump,25073877,0.05084745762711865
493,blesamerica,2534967565,POTUS,1349149096909668363,0.05084745762711865
494,expose_ccp,1208387105111658497,TheJusticeDept,73181712,0.05084745762711865
495,teaparty4pa,1229413533722562567,politico,9300262,0.05084745762711865
496,electiledysfx,1210976097329745925,DavidAgStone,1193635879018999810,0.05084745762711865
497,jacq4peace,1242991880,ericbradner,54322823,0.05084745762711865
498,drizzle_500,40805309,AndrewBatesNC,734768872625188864,0.05084745762711865
499,teaparty4pa,1229413533722562567,AskUSDOJForHelp,981928153647108096,0.05084745762711865
500,sina23296582,1392748074389409793,VP,803694179079458816,0.05084745762711865
501,teaparty4pa,1229413533722562567,DCAccountable,1155177078247088133,0.05084745762711865
502,teaparty4pa,1229413533722562567,NFL4Christians,2335591549,0.05084745762711865
503,teaparty4pa,1229413533722562567,tabsonobama,19128661,0.05084745762711865
504,blesamerica,2534967565,NicolleDWallace,860555190,0.05084745762711865
505,acyork1887,760813473949487104,realDonaldTrump,25073877,0.05084745762711865
506,technologie2021,1255391258694074373,GretaThunberg,1006419421244678144,0.05084745762711865
507,sina23296582,1392748074389409793,TravelGov,15649433,0.05084745762711865
508,acyork1887,760813473949487104,JoeBiden,939091,0.05084745762711865
509,rr7lv,1686369542,JoeBiden,939091,0.05084745762711865
510,jamespyles,18692552,PolitiBunny,35051304,0.05084745762711865
511,jillpiggott,3116066493,NYforSanders,947964830358622209,0.05084745762711865
512,blesamerica,2534967565,CDCDirector,426909329,0.05084745762711865
513,irvinepmaicon,2900987098,GOPLeader,19739126,0.05084745762711865
514,proud4resisting,1330656625,POTUS,1349149096909668363,0.05084745762711865
515,blesamerica,2534967565,DailyCaller,39308549,0.05084745762711865
516,irvinepmaicon,2900987098,RepMTG,1344356576786866176,0.05084745762711865
517,blesamerica,2534967565,NIHDirector,124237063,0.05084745762711865
518,ruanofaxas,114614332,Newsweek,2884771,0.05084745762711865
519,moogoo3544,314641312,HARRISFAULKNER,18313747,0.05084745762711865
520,howserob,1267982563,JasonMBrodsky,1908627954,0.05084745762711865
521,tblackwe85,3272301115,purpledragula,826278520217288704,0.05084745762711865
522,blesamerica,2534967565,JoeNBC,21619519,0.05084745762711865
523,irvinepmaicon,2900987098,Mike_Pence,22203756,0.05084745762711865
524,irvinepmaicon,2900987098,LouDobbs,26487169,0.05084745762711865
525,exposingfakene4,979576008004136961,JoeBiden,939091,0.05084745762711865
526,r_rrlight,1280530880583385090,realDonaldTrump,25073877,0.05084745762711865
527,2haveandhavenot,143917503,mirandadevine,32201297,0.05084745762711865
528,hownowb84345362,1235024189024882690,CNNPolitics,13850422,0.05084745762711865
529,blesamerica,2534967565,EpochTimes,29097819,0.05084745762711865
530,moogoo3544,314641312,KatTimpf,170861207,0.05084745762711865
531,lrbitisnot,785327755214725120,progressvoice,2678846534,0.05084745762711865
532,nana2022baker,64452420,DonaldJTrumpJr,39344374,0.05084745762711865
533,joethevoter,17324944,WhiteHouse,1323730225067339784,0.05084745762711865
534,scrawfordpaul,586506089,realDonaldTrump,25073877,0.05084745762711865
535,hanifsahib,1614219540,tedlieu,21059255,0.05084745762711865
536,haldonahue,18199486,realDonaldTrump,25073877,0.05084745762711865
537,b1gten01,885566995084824577,CNN,759251,0.05084745762711865
538,rightyjim,2871330699,dereckapurnell,305377439,0.05084745762711865
539,misty__bella,1147276890,JoeBiden,939091,0.05084745762711865
540,ztruthmatters,1420837632641314819,batten_von,1352456092106821634,0.05084745762711865
541,jillpiggott,3116066493,proudchicagoan,56514919,0.05084745762711865
542,ztruthmatters,1420837632641314819,PMEthiopia,1059015168263417858,0.05084745762711865
543,jphoganorg,37222728,GOP,11134252,0.05084745762711865
544,polls_unbiased,1260414789895028737,WSJ,3108351,0.05084745762711865
545,brodymoconnell1,1337794630818164738,GOP,11134252,0.05084745762711865
546,icecreamonacone,54361678,jaketapper,14529929,0.05084745762711865
547,bama_girl2020,25197844,JoeBiden,939091,0.05084745762711865
548,ormiga,17732518,rwac48,54463072,0.05084745762711865
549,ppppp_all,828314374884429826,JoeBiden,939091,0.05084745762711865
550,ormiga,17732518,Tokyo,928027429708349441,0.05084745762711865
551,ltd765,373457904,thomaskaine5,860654500431880192,0.05084745762711865
552,arcofhope,378187017,realDonaldTrump,25073877,0.05084745762711865
553,ormiga,17732518,vkthakur,38513534,0.05084745762711865
554,lucykaos,60505699,realDonaldTrump,25073877,0.05084745762711865
555,spooney35,67095221,cspanwj,15923226,0.05084745762711865
556,mktldr,123283283,seanhannity,41634520,0.05084745762711865
557,mtvnewbiz,45967198,WhiteHouse,1323730225067339784,0.05084745762711865
558,fran_neena20409,3219680120,JoeBiden,939091,0.05084745762711865
559,cbcaelite1,1426219171,JoeBiden,939091,0.05084745762711865
560,mark3ds,1242570896,CanadaNATO,2412983768,0.05084745762711865
561,ormiga,17732518,DKCooper2,349013657,0.05084745762711865
562,jphoganorg,37222728,cspanwj,15923226,0.05084745762711865
563,u2ihear,1182294472153059328,JoeBiden,939091,0.05084745762711865
564,icecreamonacone,54361678,DrEricDing,18831926,0.05084745762711865
565,ltd1974mba,88269046,BernieSanders,216776631,0.05084745762711865
566,dcfairbank,55679493,4aPeoplesParty,1328085396421480449,0.05084745762711865
567,mark3ds,1242570896,ABlinken,635716830,0.05084745762711865
568,ormiga,17732518,Modi,180470326,0.05084745762711865
569,elliielle,1244730845379866624,KamalaHarris,30354991,0.05084745762711865
570,realphannigan,759239569460097024,realDonaldTrump,25073877,0.05084745762711865
571,jillpiggott,3116066493,charlamanesbane,2572890921,0.05084745762711865
572,icecreamonacone,54361678,neal_katyal,780206406024691712,0.05084745762711865
573,here4policy,1185664131040333824,ewarren,357606935,0.05084745762711865
574,mark3ds,1242570896,ASIO,17684916,0.05084745762711865
575,marinagipps,16194607,tapstrimedia,824355158645735425,0.05084745762711865
576,dcfairbank,55679493,RashidaTlaib,435331179,0.03389830508474576
577,za1194,248986316,JoeBiden,939091,0.03389830508474576
578,joebobmr,296305721,EpochTimes,29097819,0.03389830508474576
579,dcfairbank,55679493,RoKhanna,771152516,0.03389830508474576
580,blesamerica,2534967565,GregAbbott_TX,90651198,0.03389830508474576
581,blesamerica,2534967565,ErinBurnett,322603418,0.03389830508474576
582,shijesings,1003156939,ninaturner,188793260,0.03389830508474576
583,blesamerica,2534967565,GovAbbott,19291441,0.03389830508474576
584,dcfairbank,55679493,SpeakerPelosi,15764644,0.03389830508474576
585,blesamerica,2534967565,HouseGOP,15207668,0.03389830508474576
586,2haveandhavenot,143917503,thehill,1917731,0.03389830508474576
587,toughone6,1086028963988688896,SenTedCruz,1074480192,0.03389830508474576
588,dcfairbank,55679493,briebriejoy,1332630685,0.03389830508474576
589,lisaisme85,2900247904,HillaryClinton,1339835893,0.03389830508474576
590,blesamerica,2534967565,MattWalshBlog,1500129642,0.03389830508474576
591,francisjeffrey7,2268376730,ggreenwald,16076032,0.03389830508474576
592,dcfairbank,55679493,VP,803694179079458816,0.03389830508474576
593,blesamerica,2534967565,JudyWoodruff,48144950,0.03389830508474576
594,tblackwe85,3272301115,nytimes,807095,0.03389830508474576
595,dcfairbank,55679493,StatusCoup,968889962354696192,0.03389830508474576
596,althepal55,424444009,JoeBiden,939091,0.03389830508474576
597,riadstafan,866242690790371328,JoeBiden,939091,0.03389830508474576
598,dontbuttercup,1197311971852460032,JoeBiden,939091,0.03389830508474576
599,moogoo3544,314641312,JessicaTarlov,3056746427,0.03389830508474576
600,villain1982,2418922083,Reuters,1652541,0.03389830508474576
601,howserob,1267982563,BarakRavid,302971361,0.03389830508474576
602,ormiga,17732518,narendramodi,18839785,0.03389830508474576
603,mark3ds,1242570896,CarlaBabbVOA,16891240,0.03389830508474576
604,sina23296582,1392748074389409793,sDiversityVisa,1360143916746633220,0.03389830508474576
605,dcfairbank,55679493,POTUS,1349149096909668363,0.03389830508474576
606,sina23296582,1392748074389409793,USAinUAE,148276558,0.03389830508474576
607,bama_girl2020,25197844,morningmika,18227519,0.03389830508474576
608,zasomaye,1350667818329649153,ACLU,13393052,0.03389830508474576
609,sina23296582,1392748074389409793,USABehFarsi,251633354,0.03389830508474576
610,deniseparashac,2250640847,JoeBiden,939091,0.03389830508474576
611,meechelchapo,1053362401024860171,ABC,28785486,0.03389830508474576
612,zasomaye,1350667818329649153,AmbRice46,1351293685493878786,0.03389830508474576
613,jmleeds,9061312,realDonaldTrump,25073877,0.03389830508474576
614,verichards8vera,1588575733,Vbelle5,37998796,0.03389830508474576
615,verichards8vera,1588575733,NYGovCuomo,232268199,0.03389830508474576
616,verichards8vera,1588575733,JoeBiden,939091,0.03389830508474576
617,twiggyoh,29738565,michaelbeatty3,591505507,0.03389830508474576
618,verichards8vera,1588575733,BarackObama,813286,0.03389830508474576
619,2haveandhavenot,143917503,ByronYork,47739450,0.03389830508474576
620,jamesjets_often,1003753267044597760,JoeBiden,939091,0.03389830508474576
621,jamesjets_often,1003753267044597760,NicolleDWallace,860555190,0.03389830508474576
622,godelievett,96138222,JordanChariton,113364160,0.03389830508474576
623,twiggyoh,29738565,realDonaldTrump,25073877,0.03389830508474576
624,godelievett,96138222,BernieSanders,216776631,0.03389830508474576
625,jamespyles,18692552,WhiteHouse,1323730225067339784,0.03389830508474576
626,bana2166,44150068,JoeBiden,939091,0.03389830508474576
627,meechelchapo,1053362401024860171,ABC7NY,16715398,0.03389830508474576
628,dcfairbank,55679493,HillaryClinton,1339835893,0.03389830508474576
629,donaldtrumpgop,3295909099,JoeBiden,939091,0.03389830508474576
630,blesamerica,2534967565,BreitbartNews,457984599,0.03389830508474576
631,sina23296582,1392748074389409793,malih66158037,1353025773398069250,0.03389830508474576
632,jacq4peace,1242991880,BernieSanders,216776631,0.03389830508474576
633,jobinindia,47302211,realDonaldTrump,25073877,0.03389830508474576
634,ohio_buckeye_us,774631928745951232,JoeBiden,939091,0.03389830508474576
635,moogoo3544,314641312,KatiePavlich,48459553,0.03389830508474576
636,cryptokaku,919216206099382272,BernieSanders,216776631,0.03389830508474576
637,livesmatter911,1272222619543076870,realDonaldTrump,25073877,0.03389830508474576
